reviewer_id,listing_id,id,year,sentiment,weight
Lucy_25823448,(L) 5014943,65034476,2016,Positive,2
Lucy_25823448,(L) 5014943,76306435,2016,Positive,2
Lucy_25823448,(L) 5014943,83002134,2016,Positive,2
Lucy_25823448,(L) 5014943,93249727,2016,Negative,1
Lucy_25823448,(L) 8617383,63662441,2016,Negative,1
Lucy_25823448,(L) 8617383,69938509,2016,Positive,2
Lucy_25823448,(L) 8617383,70853096,2016,Negative,1
Lucy_25823448,(L) 8617383,128443196,2017,Negative,1
Lucy_25823448,(L) 8617383,215450193,2017,Positive,2
Lucy_25823448,(L) 8617383,216959561,2017,Positive,2
Lucy_25823448,(L) 8831721,120962810,2016,Negative,1
Lucy_25823448,(L) 8831721,132092666,2017,Negative,1
Lucy_25823448,(L) 8831721,136152899,2017,Positive,2
Lucy_25823448,(L) 8831721,212050275,2017,Positive,2
Robert_34810344,(L) 3264454,137664695,2017,Positive,2
Robert_34810344,(L) 3265015,80231208,2016,Positive,2
Robert_34810344,(L) 3265015,82804828,2016,Positive,2
Robert_34810344,(L) 3265015,92423544,2016,Positive,2
Robert_34810344,(L) 4431401,136286679,2017,Negative,1
Robert_34810344,(L) 4431401,196054208,2017,Positive,2
Robert_34810344,(L) 5364803,138990547,2017,Positive,2
Robert_34810344,(L) 6438273,60286649,2016,Negative,1
Robert_34810344,(L) 6438273,63742271,2016,Negative,1
Robert_34810344,(L) 6438273,70954729,2016,Negative,1
Robert_34810344,(L) 6438273,74040876,2016,Negative,1
Robert_34810344,(L) 6438273,97036905,2016,Negative,1
Robert_34810344,(L) 6438273,110366693,2016,Negative,1
Robert_34810344,(L) 6438273,121059699,2016,Negative,1
Robert_34810344,(L) 8461058,66814395,2016,Negative,1
Robert_34810344,(L) 8997080,114225875,2016,Negative,1
Robert_34810344,(L) 9241437,218606628,2017,Negative,1
Robert_34810344,(L) 9245388,72915114,2016,Positive,2
Robert_34810344,(L) 9245388,75215940,2016,Negative,1
Robert_34810344,(L) 9245388,76404231,2016,Negative,1
Robert_34810344,(L) 9245388,89246790,2016,Positive,2
Robert_34810344,(L) 9245388,91261243,2016,Negative,1
Robert_34810344,(L) 9416414,132240013,2017,Negative,1
Robert_34810344,(L) 12481407,120220803,2016,Negative,1
Robert_34810344,(L) 14030846,112925712,2016,Positive,2
Robert_34810344,(L) 16666362,218598731,2017,Positive,2
Robert_34810344,(L) 16693332,134901370,2017,Positive,2
Robert_34810344,(L) 18645288,158889438,2017,Negative,1
Robert_34810344,(L) 21854276,220146933,2017,Negative,1
Jessica LL_161023168,(L) 21519998,226650838,2018,Negative,1
Jessica LL_161023168,(L) 21519998,256852189,2018,Negative,1
Jessica LL_161023168,(L) 21625489,216447008,2017,Negative,1
Jessica LL_161023168,(L) 21625489,218065646,2017,Negative,1
Jessica LL_161023168,(L) 21625489,237174406,2018,Negative,1
Jessica LL_161023168,(L) 21625489,256876013,2018,Negative,1
Jessica LL_161023168,(L) 21625489,266974671,2018,Negative,1
Jessica LL_161023168,(L) 22048655,221232878,2017,Negative,1
Jessica LL_161023168,(L) 22048655,303630563,2018,Negative,1
Jessica LL_161023168,(L) 22048724,216816980,2017,Negative,1
Jessica LL_161023168,(L) 22048724,220323994,2017,Negative,1
Jessica LL_161023168,(L) 22048724,353848623,2018,Negative,1
Jessica LL_161023168,(L) 22189155,220775955,2017,Negative,1
Jessica LL_161023168,(L) 22329806,220326822,2017,Negative,1
Jessica LL_161023168,(L) 22329806,226129631,2018,Positive,2
Jessica LL_161023168,(L) 23510317,239974025,2018,Positive,2
Jessica LL_161023168,(L) 23510317,353848061,2018,Negative,1
Jessica LL_161023168,(L) 23731512,244015340,2018,Positive,2
Jessica LL_161023168,(L) 23798674,256851122,2018,Negative,1
Jessica LL_161023168,(L) 23830086,326245819,2018,Negative,1
Jessica LL_161023168,(L) 28045307,315058083,2018,Negative,1
Jessica LL_161023168,(L) 28045307,316743537,2018,Positive,2
Jessica LL_161023168,(L) 28045307,353854093,2018,Negative,1
Jessica LL_161023168,(L) 28212369,322330682,2018,Negative,1
Jessica LL_161023168,(L) 28951925,331875663,2018,Negative,1
Jessica LL_161023168,(L) 29114615,334401271,2018,Negative,1
Jessica LL_161023168,(L) 29781537,346479418,2018,Positive,2
Jessica LL_161023168,(L) 29891617,346482907,2018,Positive,2
Jessica LL_161023168,(L) 30334092,353406003,2018,Positive,2
Robert_45047906,(L) 77792,83210023,2016,Positive,2
Robert_45047906,(L) 837407,154725845,2017,Positive,2
Robert_45047906,(L) 1949398,233077782,2018,Positive,2
Robert_45047906,(L) 2160385,215446549,2017,Negative,1
Robert_45047906,(L) 2160385,234739139,2018,Positive,2
Robert_45047906,(L) 10599898,241356975,2018,Negative,1
Robert_45047906,(L) 15279275,158884778,2017,Negative,1
Robert_45047906,(L) 15279275,162906069,2017,Negative,1
Robert_45047906,(L) 15279275,165132136,2017,Negative,1
Robert_45047906,(L) 15279275,167476776,2017,Negative,1
Robert_45047906,(L) 15279275,169844905,2017,Positive,2
Robert_45047906,(L) 15279275,175057687,2017,Positive,2
Robert_45047906,(L) 15279275,177783817,2017,Positive,2
Robert_45047906,(L) 15279275,180254432,2017,Positive,2
Robert_45047906,(L) 15279275,183663799,2017,Negative,1
Robert_45047906,(L) 15279275,191272447,2017,Negative,1
Robert_45047906,(L) 15279275,193784697,2017,Positive,2
Robert_45047906,(L) 15279275,196046810,2017,Negative,1
Robert_45047906,(L) 15279275,198261486,2017,Positive,2
Robert_45047906,(L) 15279275,200273801,2017,Negative,1
Robert_45047906,(L) 15279275,204585497,2017,Negative,1
Robert_45047906,(L) 15279275,213922900,2017,Positive,2
Robert_45047906,(L) 15279275,218601970,2017,Negative,1
Robert_45047906,(L) 15279275,220147870,2017,Negative,1
Robert_45047906,(L) 15279275,228242862,2018,Positive,2
Robert_45047906,(L) 15279275,231584588,2018,Negative,1
Robert_45047906,(L) 16545379,133622975,2017,Negative,1
Robert_45047906,(L) 22329109,240745126,2018,Negative,1
Grant_5192518,(L) 12351,164844955,2017,Negative,1
Grant_5192518,(L) 771147,15928320,2014,Positive,2
Grant_5192518,(L) 4888502,44597382,2015,Negative,1
Grant_5192518,(L) 4888502,45620565,2015,Negative,1
Grant_5192518,(L) 4888502,46535226,2015,Negative,1
Grant_5192518,(L) 4888502,48326429,2015,Negative,1
Grant_5192518,(L) 4888502,50946851,2015,Negative,1
Grant_5192518,(L) 4888502,52513095,2015,Negative,1
Grant_5192518,(L) 4888502,53784650,2015,Positive,2
Grant_5192518,(L) 6438273,56260814,2015,Negative,1
Grant_5192518,(L) 7700641,54397872,2015,Negative,1
Grant_5192518,(L) 7700641,56682333,2015,Positive,2
Grant_5192518,(L) 7700641,60900647,2016,Positive,2
Grant_5192518,(L) 7700641,65090386,2016,Positive,2
Grant_5192518,(L) 7700641,66799340,2016,Positive,2
Grant_5192518,(L) 7700641,69884957,2016,Positive,2
Grant_5192518,(L) 7700641,71797288,2016,Negative,1
Grant_5192518,(L) 7700641,72905710,2016,Negative,1
Grant_5192518,(L) 7700641,75232482,2016,Positive,2
Grant_5192518,(L) 7700641,87767777,2016,Negative,1
Grant_5192518,(L) 7700641,92679329,2016,Positive,2
Grant_5192518,(L) 9718091,143232076,2017,Negative,1
Grant_5192518,(L) 9844656,59242263,2016,Positive,2
Grant_5192518,(L) 9844656,60342938,2016,Negative,1
Grant_5192518,(L) 10211390,107836664,2016,Negative,1
Grant_5192518,(L) 11228266,66084518,2016,Positive,2
Grant_5192518,(L) 12041883,68926631,2016,Positive,2
Grant_5192518,(L) 16113040,130845753,2017,Negative,1
Chris_59485085,(L) 223221,74622492,2016,Negative,1
Chris_59485085,(L) 3947896,75768827,2016,Positive,2
Chris_59485085,(L) 3947896,78482852,2016,Negative,1
Chris_59485085,(L) 3947896,112639537,2016,Negative,1
Chris_59485085,(L) 3947896,159908403,2017,Negative,1
Chris_59485085,(L) 4972252,100522825,2016,Negative,1
Chris_59485085,(L) 5584759,68656579,2016,Positive,2
Chris_59485085,(L) 8510573,76841148,2016,Negative,1
Chris_59485085,(L) 8782702,63315147,2016,Negative,1
Chris_59485085,(L) 8782702,76733735,2016,Negative,1
Chris_59485085,(L) 8782702,140793604,2017,Negative,1
Chris_59485085,(L) 10003982,67682414,2016,Positive,2
Chris_59485085,(L) 10003982,73698078,2016,Negative,1
Chris_59485085,(L) 10003982,105999601,2016,Positive,2
Chris_59485085,(L) 10003982,127497514,2017,Positive,2
Chris_59485085,(L) 10003982,219552900,2017,Negative,1
Chris_59485085,(L) 12256756,287177223,2018,Negative,1
Chris_59485085,(L) 16150505,133985596,2017,Positive,2
Chris_59485085,(L) 16150505,139914597,2017,Positive,2
Chris_59485085,(L) 16150505,145368329,2017,Positive,2
Chris_59485085,(L) 16150505,165752474,2017,Negative,1
Chris_59485085,(L) 16150505,175832213,2017,Negative,1
Chris_59485085,(L) 16150505,181508590,2017,Positive,2
Chris_59485085,(L) 16150505,189788166,2017,Positive,2
Chris_59485085,(L) 16150505,230304026,2018,Positive,2
Chris_59485085,(L) 19261696,237981781,2018,Negative,1
Chris_59485085,(L) 20459691,309820575,2018,Positive,2
Chris_59485085,(L) 20459691,338970080,2018,Negative,1
Doug_82933395,(L) 2723564,180269365,2017,Negative,1
Doug_82933395,(L) 2723564,353410083,2018,Positive,2
Doug_82933395,(L) 3265676,183309144,2017,Positive,2
Doug_82933395,(L) 3265676,186191507,2017,Positive,2
Doug_82933395,(L) 3265676,202553994,2017,Positive,2
Doug_82933395,(L) 3265676,233062538,2018,Negative,1
Doug_82933395,(L) 4917336,164040972,2017,Positive,2
Doug_82933395,(L) 4917336,215458342,2017,Negative,1
Doug_82933395,(L) 10318389,241139399,2018,Positive,2
Doug_82933395,(L) 11230729,151471048,2017,Negative,1
Doug_82933395,(L) 11402633,270951406,2018,Negative,1
Doug_82933395,(L) 11790779,164842152,2017,Positive,2
Doug_82933395,(L) 12610247,162684975,2017,Positive,2
Doug_82933395,(L) 13523243,204588709,2017,Negative,1
Doug_82933395,(L) 13523243,220141501,2017,Negative,1
Doug_82933395,(L) 14366167,138839875,2017,Positive,2
Doug_82933395,(L) 14616342,210338116,2017,Negative,1
Doug_82933395,(L) 14797140,127386524,2017,Negative,1
Doug_82933395,(L) 16416979,145762477,2017,Negative,1
Doug_82933395,(L) 18637325,198038017,2017,Negative,1
Doug_82933395,(L) 18637325,289228655,2018,Negative,1
Doug_82933395,(L) 18637325,331851809,2018,Negative,1
Doug_82933395,(L) 18694945,167217732,2017,Positive,2
Doug_82933395,(L) 18694945,188847558,2017,Positive,2
Doug_82933395,(L) 21016866,218952872,2017,Negative,1
Doug_82933395,(L) 22907311,319269827,2018,Positive,2
Doug_82933395,(L) 24143801,325470805,2018,Negative,1
Phil_75144789,(L) 73639,156957738,2017,Positive,2
Phil_75144789,(L) 1718606,152910137,2017,Negative,1
Phil_75144789,(L) 1718606,160863707,2017,Positive,2
Phil_75144789,(L) 1718606,165117317,2017,Negative,1
Phil_75144789,(L) 4247960,255252977,2018,Negative,1
Phil_75144789,(L) 4247960,257622786,2018,Positive,2
Phil_75144789,(L) 4247960,273954062,2018,Negative,1
Phil_75144789,(L) 4247960,276823794,2018,Negative,1
Phil_75144789,(L) 4966816,143659003,2017,Negative,1
Phil_75144789,(L) 7680007,154733793,2017,Negative,1
Phil_75144789,(L) 7680007,162907315,2017,Negative,1
Phil_75144789,(L) 7680007,175038397,2017,Negative,1
Phil_75144789,(L) 9683087,197566944,2017,Negative,1
Phil_75144789,(L) 10456538,151253430,2017,Negative,1
Phil_75144789,(L) 13941758,177794094,2017,Negative,1
Phil_75144789,(L) 14094396,167482554,2017,Positive,2
Phil_75144789,(L) 14094396,180608126,2017,Positive,2
Phil_75144789,(L) 14094396,183660385,2017,Positive,2
Phil_75144789,(L) 14094396,189155573,2017,Positive,2
Phil_75144789,(L) 14094396,198261319,2017,Positive,2
Phil_75144789,(L) 14094396,210521466,2017,Positive,2
Phil_75144789,(L) 14094396,215637544,2017,Negative,1
Phil_75144789,(L) 14094396,229650970,2018,Positive,2
Phil_75144789,(L) 15652443,289647399,2018,Negative,1
Phil_75144789,(L) 16706327,145945563,2017,Negative,1
Phil_75144789,(L) 21568485,235220260,2018,Negative,1
Phil_75144789,(L) 21568485,237404547,2018,Negative,1
Thalia_110669788,(L) 304835,315459075,2018,Positive,2
Thalia_110669788,(L) 4477634,351181199,2018,Negative,1
Thalia_110669788,(L) 4698283,262720038,2018,Positive,2
Thalia_110669788,(L) 5041030,282609561,2018,Positive,2
Thalia_110669788,(L) 8585205,218600420,2017,Negative,1
Thalia_110669788,(L) 9050938,213565522,2017,Positive,2
Thalia_110669788,(L) 9653930,243409357,2018,Negative,1
Thalia_110669788,(L) 13499531,312600706,2018,Negative,1
Thalia_110669788,(L) 14406658,219774180,2017,Negative,1
Thalia_110669788,(L) 15276023,245135455,2018,Negative,1
Thalia_110669788,(L) 16338897,247536108,2018,Positive,2
Thalia_110669788,(L) 16745047,268114915,2018,Positive,2
Thalia_110669788,(L) 17076212,212235220,2017,Negative,1
Thalia_110669788,(L) 19481367,215448179,2017,Positive,2
Thalia_110669788,(L) 19742639,239236694,2018,Negative,1
Thalia_110669788,(L) 20447092,335009021,2018,Positive,2
Thalia_110669788,(L) 20865922,254970359,2018,Positive,2
Thalia_110669788,(L) 22469889,260419573,2018,Negative,1
Thalia_110669788,(L) 22558475,257604840,2018,Negative,1
Thalia_110669788,(L) 22558475,265116940,2018,Negative,1
Thalia_110669788,(L) 23295918,346230598,2018,Positive,2
Thalia_110669788,(L) 23588730,289252484,2018,Positive,2
Thalia_110669788,(L) 24531572,273657634,2018,Positive,2
Thalia_110669788,(L) 25016849,341033374,2018,Positive,2
Thalia_110669788,(L) 27475124,353615150,2018,Positive,2
Thalia_110669788,(L) 28263099,322348719,2018,Positive,2
Thalia_110669788,(L) 29299151,343209742,2018,Negative,1
Karlene_54140297,(L) 655236,161948596,2017,Positive,2
Karlene_54140297,(L) 837794,60169927,2016,Positive,2
Karlene_54140297,(L) 2243639,96352672,2016,Positive,2
Karlene_54140297,(L) 2877534,80730823,2016,Positive,2
Karlene_54140297,(L) 5698406,60806101,2016,Positive,2
Karlene_54140297,(L) 8690576,230297991,2018,Negative,1
Karlene_54140297,(L) 9393747,191806222,2017,Positive,2
Karlene_54140297,(L) 9865064,64160756,2016,Positive,2
Karlene_54140297,(L) 12874761,288874892,2018,Positive,2
Karlene_54140297,(L) 14475170,250358807,2018,Positive,2
Karlene_54140297,(L) 15398262,202557351,2017,Positive,2
Karlene_54140297,(L) 15634199,142346892,2017,Positive,2
Karlene_54140297,(L) 15947467,347137370,2018,Positive,2
Karlene_54140297,(L) 16416263,155292327,2017,Positive,2
Karlene_54140297,(L) 17310434,190298559,2017,Positive,2
Karlene_54140297,(L) 18042924,192685183,2017,Positive,2
Karlene_54140297,(L) 18042924,194422806,2017,Positive,2
Karlene_54140297,(L) 19848419,182103482,2017,Positive,2
Karlene_54140297,(L) 19952063,251968664,2018,Positive,2
Karlene_54140297,(L) 20351337,326272101,2018,Positive,2
Karlene_54140297,(L) 20666669,216809032,2017,Positive,2
Karlene_54140297,(L) 21002732,269739356,2018,Positive,2
Karlene_54140297,(L) 21329062,226867109,2018,Positive,2
Karlene_54140297,(L) 21650224,226465852,2018,Positive,2
Karlene_54140297,(L) 26961458,314556635,2018,Positive,2
Karlene_54140297,(L) 28421398,341794127,2018,Positive,2
Chris_23662728,(L) 6534880,34263275,2015,Positive,2
Chris_23662728,(L) 6534880,35527195,2015,Negative,1
Chris_23662728,(L) 6534880,38671137,2015,Negative,1
Chris_23662728,(L) 6534880,40541472,2015,Negative,1
Chris_23662728,(L) 6534880,45530764,2015,Negative,1
Chris_23662728,(L) 6534880,46665287,2015,Negative,1
Chris_23662728,(L) 6534880,47232331,2015,Positive,2
Chris_23662728,(L) 6534880,50994960,2015,Positive,2
Chris_23662728,(L) 6534880,52546811,2015,Negative,1
Chris_23662728,(L) 6534880,55085059,2015,Negative,1
Chris_23662728,(L) 6534880,56765980,2015,Positive,2
Chris_23662728,(L) 6534880,61398246,2016,Positive,2
Chris_23662728,(L) 6534880,66826615,2016,Positive,2
Chris_23662728,(L) 6534880,69940330,2016,Negative,1
Chris_23662728,(L) 6534880,88125927,2016,Negative,1
Chris_23662728,(L) 6534880,93380138,2016,Positive,2
Chris_23662728,(L) 6534880,94719021,2016,Positive,2
Chris_23662728,(L) 6534880,100166101,2016,Negative,1
Chris_23662728,(L) 6534880,101878562,2016,Negative,1
Chris_23662728,(L) 6534880,121280363,2016,Negative,1
Chris_23662728,(L) 6534880,129852499,2017,Negative,1
Chris_23662728,(L) 6534880,140578623,2017,Negative,1
Chris_23662728,(L) 6534880,147633228,2017,Negative,1
Chris_23662728,(L) 6534880,152519315,2017,Positive,2
Chris_23662728,(L) 6534880,172439872,2017,Negative,1
Chris_23662728,(L) 6534880,213743262,2017,Negative,1
Mei Ling_8511105,(L) 846696,136161685,2017,Positive,2
Mei Ling_8511105,(L) 952331,11259989,2014,Positive,2
Mei Ling_8511105,(L) 2239063,111800196,2016,Negative,1
Mei Ling_8511105,(L) 3265015,54950500,2015,Negative,1
Mei Ling_8511105,(L) 4281870,28247484,2015,Positive,2
Mei Ling_8511105,(L) 5138641,292774375,2018,Negative,1
Mei Ling_8511105,(L) 5984722,76273429,2016,Positive,2
Mei Ling_8511105,(L) 5984722,138989465,2017,Positive,2
Mei Ling_8511105,(L) 7890243,66355439,2016,Negative,1
Mei Ling_8511105,(L) 10995325,64260440,2016,Positive,2
Mei Ling_8511105,(L) 10995325,66225145,2016,Positive,2
Mei Ling_8511105,(L) 15317060,245120572,2018,Positive,2
Mei Ling_8511105,(L) 15746873,296453094,2018,Positive,2
Mei Ling_8511105,(L) 15746873,328674011,2018,Positive,2
Mei Ling_8511105,(L) 15746873,331878992,2018,Positive,2
Mei Ling_8511105,(L) 15746873,335004358,2018,Negative,1
Mei Ling_8511105,(L) 15746873,340721868,2018,Positive,2
Mei Ling_8511105,(L) 15746873,343514886,2018,Negative,1
Mei Ling_8511105,(L) 15746873,348949512,2018,Negative,1
Mei Ling_8511105,(L) 15746873,353616929,2018,Positive,2
Mei Ling_8511105,(L) 15746873,355825015,2018,Positive,2
Mei Ling_8511105,(L) 19755847,215294919,2017,Negative,1
Mei Ling_8511105,(L) 19755847,218312743,2017,Positive,2
Mei Ling_8511105,(L) 19755847,308145058,2018,Positive,2
Mei Ling_8511105,(L) 19755847,312131994,2018,Positive,2
Mei Ling_8511105,(L) 27009904,337897516,2018,Positive,2
Laurence_15500371,(L) 304835,205036763,2017,Positive,2
Laurence_15500371,(L) 396335,138844285,2017,Negative,1
Laurence_15500371,(L) 396335,148036540,2017,Negative,1
Laurence_15500371,(L) 869512,27042202,2015,Negative,1
Laurence_15500371,(L) 1268187,76626005,2016,Negative,1
Laurence_15500371,(L) 1292602,51547532,2015,Positive,2
Laurence_15500371,(L) 1299303,13996880,2014,Positive,2
Laurence_15500371,(L) 2621669,215831215,2017,Positive,2
Laurence_15500371,(L) 2890011,30193929,2015,Positive,2
Laurence_15500371,(L) 4655346,256871386,2018,Positive,2
Laurence_15500371,(L) 4698283,34870940,2015,Negative,1
Laurence_15500371,(L) 4937277,70594619,2016,Negative,1
Laurence_15500371,(L) 5015758,42589035,2015,Negative,1
Laurence_15500371,(L) 6705769,38151849,2015,Negative,1
Laurence_15500371,(L) 6750274,47683609,2015,Positive,2
Laurence_15500371,(L) 6959205,66710712,2016,Positive,2
Laurence_15500371,(L) 7408418,354152628,2018,Positive,2
Laurence_15500371,(L) 7500580,226886826,2018,Negative,1
Laurence_15500371,(L) 8760182,176849703,2017,Positive,2
Laurence_15500371,(L) 8801526,59751025,2016,Positive,2
Laurence_15500371,(L) 14999903,268728800,2018,Positive,2
Laurence_15500371,(L) 14999903,341421632,2018,Positive,2
Laurence_15500371,(L) 18364525,193782831,2017,Negative,1
Laurence_15500371,(L) 21602833,290143893,2018,Negative,1
Laurence_15500371,(L) 21771768,303202037,2018,Negative,1
Laurence_15500371,(L) 23567299,326240708,2018,Positive,2
James_40167378,(L) 6328156,53296905,2015,Negative,1
James_40167378,(L) 6920789,68843911,2016,Negative,1
James_40167378,(L) 8007023,90154303,2016,Negative,1
James_40167378,(L) 8544848,113439347,2016,Negative,1
James_40167378,(L) 9265665,68214592,2016,Negative,1
James_40167378,(L) 9265665,151457319,2017,Negative,1
James_40167378,(L) 15501219,210505973,2017,Negative,1
James_40167378,(L) 16730359,130720072,2017,Negative,1
James_40167378,(L) 17333266,156746107,2017,Negative,1
James_40167378,(L) 18093040,152344177,2017,Negative,1
James_40167378,(L) 20222989,197564203,2017,Positive,2
James_40167378,(L) 21925294,218958413,2017,Negative,1
James_40167378,(L) 21925294,231595138,2018,Positive,2
James_40167378,(L) 21925294,240939410,2018,Positive,2
James_40167378,(L) 21925294,243402210,2018,Positive,2
James_40167378,(L) 21925294,252996195,2018,Negative,1
James_40167378,(L) 21925294,257377699,2018,Negative,1
James_40167378,(L) 21925294,277650894,2018,Positive,2
James_40167378,(L) 21925294,285840237,2018,Positive,2
James_40167378,(L) 21925294,291494055,2018,Negative,1
James_40167378,(L) 21925294,296923868,2018,Negative,1
James_40167378,(L) 21925294,301229288,2018,Positive,2
James_40167378,(L) 21925294,312138037,2018,Negative,1
James_40167378,(L) 21925294,319609637,2018,Negative,1
James_40167378,(L) 21925294,322711056,2018,Positive,2
James_40167378,(L) 22410800,263382413,2018,Negative,1
Marian_56997244,(L) 9301633,82807124,2016,Negative,1
Marian_56997244,(L) 10840047,105009532,2016,Negative,1
Marian_56997244,(L) 11609877,181028898,2017,Negative,1
Marian_56997244,(L) 12376261,91330184,2016,Negative,1
Marian_56997244,(L) 15603682,206738715,2017,Negative,1
Marian_56997244,(L) 16129300,162670399,2017,Negative,1
Marian_56997244,(L) 17804545,244897228,2018,Negative,1
Marian_56997244,(L) 18439259,263023094,2018,Negative,1
Marian_56997244,(L) 19271100,167192673,2017,Negative,1
Marian_56997244,(L) 20395090,273349776,2018,Negative,1
Marian_56997244,(L) 21318650,220141290,2017,Negative,1
Marian_56997244,(L) 21938249,221219206,2017,Negative,1
Marian_56997244,(L) 24570171,312632723,2018,Negative,1
Marian_56997244,(L) 25000686,273949559,2018,Negative,1
Marian_56997244,(L) 25000686,288839640,2018,Negative,1
Marian_56997244,(L) 26863884,292770638,2018,Negative,1
Marian_56997244,(L) 26863884,338186943,2018,Negative,1
Marian_56997244,(L) 27149641,327495418,2018,Negative,1
Marian_56997244,(L) 27207671,308638934,2018,Negative,1
Marian_56997244,(L) 27833927,335326129,2018,Negative,1
Marian_56997244,(L) 28526948,326695453,2018,Negative,1
Marian_56997244,(L) 28820685,331900369,2018,Negative,1
Marian_56997244,(L) 28840363,337615794,2018,Negative,1
Marian_56997244,(L) 29521962,343804163,2018,Negative,1
Marian_56997244,(L) 29632265,348938155,2018,Negative,1
Tim_174294896,(L) 1769170,250677103,2018,Positive,2
Tim_174294896,(L) 1803477,341046003,2018,Positive,2
Tim_174294896,(L) 23208027,260426454,2018,Negative,1
Tim_174294896,(L) 23208027,286286145,2018,Positive,2
Tim_174294896,(L) 23208027,336071836,2018,Positive,2
Tim_174294896,(L) 23255721,268388137,2018,Negative,1
Tim_174294896,(L) 23398105,319608313,2018,Negative,1
Tim_174294896,(L) 23424443,325854812,2018,Positive,2
Tim_174294896,(L) 23441110,257632166,2018,Positive,2
Tim_174294896,(L) 23441110,282997441,2018,Negative,1
Tim_174294896,(L) 23441110,300740155,2018,Negative,1
Tim_174294896,(L) 23441110,304594711,2018,Negative,1
Tim_174294896,(L) 23441110,346477205,2018,Positive,2
Tim_174294896,(L) 23788626,263023613,2018,Positive,2
Tim_174294896,(L) 23788626,276815289,2018,Negative,1
Tim_174294896,(L) 23788626,348949490,2018,Negative,1
Tim_174294896,(L) 24149517,343811333,2018,Positive,2
Tim_174294896,(L) 24585647,308672634,2018,Positive,2
Tim_174294896,(L) 25377947,351438985,2018,Positive,2
Tim_174294896,(L) 25377947,353860061,2018,Positive,2
Tim_174294896,(L) 26261823,332253228,2018,Negative,1
Tim_174294896,(L) 26261842,316240387,2018,Positive,2
Tim_174294896,(L) 26261842,323134086,2018,Positive,2
Tim_174294896,(L) 26261842,329015685,2018,Positive,2
Geoff_170816828,(L) 21937462,235203430,2018,Positive,2
Geoff_170816828,(L) 21937462,237399591,2018,Positive,2
Geoff_170816828,(L) 21937462,241362665,2018,Positive,2
Geoff_170816828,(L) 21937462,243408234,2018,Positive,2
Geoff_170816828,(L) 21937462,245568883,2018,Positive,2
Geoff_170816828,(L) 21937462,250356452,2018,Negative,1
Geoff_170816828,(L) 21937462,250649433,2018,Negative,1
Geoff_170816828,(L) 21937462,263024294,2018,Negative,1
Geoff_170816828,(L) 21937462,265634824,2018,Negative,1
Geoff_170816828,(L) 21937462,271290954,2018,Negative,1
Geoff_170816828,(L) 21937462,276801419,2018,Negative,1
Geoff_170816828,(L) 21937462,279147792,2018,Positive,2
Geoff_170816828,(L) 21937462,286263665,2018,Positive,2
Geoff_170816828,(L) 21937462,300757549,2018,Negative,1
Geoff_170816828,(L) 21937462,304592356,2018,Positive,2
Geoff_170816828,(L) 21937462,308648522,2018,Negative,1
Geoff_170816828,(L) 21937462,312632692,2018,Negative,1
Geoff_170816828,(L) 21937462,316225579,2018,Positive,2
Geoff_170816828,(L) 21937462,322685726,2018,Negative,1
Geoff_170816828,(L) 21937462,325828223,2018,Negative,1
Geoff_170816828,(L) 21937462,338190003,2018,Negative,1
Geoff_170816828,(L) 21937462,341033039,2018,Positive,2
Geoff_170816828,(L) 21937462,351422821,2018,Positive,2
Geoff_170816828,(L) 21937462,353632586,2018,Negative,1
Laurent_19898164,(L) 295480,52557410,2015,Negative,1
Laurent_19898164,(L) 295480,60367083,2016,Negative,1
Laurent_19898164,(L) 295480,138847188,2017,Negative,1
Laurent_19898164,(L) 726883,66852189,2016,Negative,1
Laurent_19898164,(L) 2062318,51594844,2015,Negative,1
Laurent_19898164,(L) 2304942,95729193,2016,Negative,1
Laurent_19898164,(L) 2304942,101880497,2016,Negative,1
Laurent_19898164,(L) 2304942,111806831,2016,Negative,1
Laurent_19898164,(L) 2893200,35360704,2015,Positive,2
Laurent_19898164,(L) 2893200,49088189,2015,Negative,1
Laurent_19898164,(L) 2893200,72814427,2016,Negative,1
Laurent_19898164,(L) 2893200,256866755,2018,Positive,2
Laurent_19898164,(L) 2893200,265645167,2018,Negative,1
Laurent_19898164,(L) 2893200,308639142,2018,Negative,1
Laurent_19898164,(L) 2893200,338187294,2018,Negative,1
Laurent_19898164,(L) 8632835,128448293,2017,Negative,1
Laurent_19898164,(L) 8799329,54362539,2015,Negative,1
Laurent_19898164,(L) 9222316,121520768,2016,Negative,1
Laurent_19898164,(L) 13467416,171554961,2017,Negative,1
Laurent_19898164,(L) 13932915,184499694,2017,Positive,2
Laurent_19898164,(L) 13932915,217136690,2017,Positive,2
Laurent_19898164,(L) 17701696,145588183,2017,Negative,1
Laurent_19898164,(L) 21830042,243161407,2018,Positive,2
Laurent_19898164,(L) 25325049,292362182,2018,Negative,1
Rodrigo_9239619,(L) 387130,29278292,2015,Positive,2
Rodrigo_9239619,(L) 846696,83318957,2016,Negative,1
Rodrigo_9239619,(L) 3013026,78583870,2016,Positive,2
Rodrigo_9239619,(L) 4755217,72798025,2016,Negative,1
Rodrigo_9239619,(L) 4755217,76267136,2016,Negative,1
Rodrigo_9239619,(L) 4755217,77589123,2016,Positive,2
Rodrigo_9239619,(L) 7042470,120955831,2016,Negative,1
Rodrigo_9239619,(L) 7042470,121922516,2016,Negative,1
